2023-02-10T03:24:28.096291-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:45
2023-02-10T23:24:24.680250-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:24:24.681251-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:24:24.683248-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:24:24.683248-0300 | INFO | App started | main.py:28
2023-02-10T23:24:24.867250-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:24:24.868253-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:24:24.868253-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:24:24.870251-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:24:24.870251-0300 | INFO | App started | main.py:28
2023-02-10T23:24:25.067253-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:24:25.067253-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:24:25.068248-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:24:25.070250-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:24:25.070250-0300 | INFO | App started | main.py:28
2023-02-10T23:27:17.574827-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:17.574827-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:17.574827-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:17.575826-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:17.576827-0300 | INFO | App started | main.py:28
2023-02-10T23:27:17.761831-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:17.762829-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:17.762829-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:17.764829-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:17.764829-0300 | INFO | App started | main.py:28
2023-02-10T23:27:17.952829-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:17.953830-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:17.953830-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:17.955831-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:17.955831-0300 | INFO | App started | main.py:28
2023-02-10T23:27:18.151830-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:18.151830-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:18.152830-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:18.154830-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:18.154830-0300 | INFO | App started | main.py:28
2023-02-10T23:27:18.334828-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:18.334828-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:18.334828-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:18.337828-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:18.337828-0300 | INFO | App started | main.py:28
2023-02-10T23:27:18.609829-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:18.609829-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:18.609829-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:18.611829-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:18.611829-0300 | INFO | App started | main.py:28
2023-02-10T23:27:18.821831-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:18.822831-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:18.822831-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:18.825832-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:18.825832-0300 | INFO | App started | main.py:28
2023-02-10T23:27:19.070830-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:19.071830-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:19.071830-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:19.072830-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:19.073830-0300 | INFO | App started | main.py:28
2023-02-10T23:27:19.447829-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:19.447829-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:19.447829-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:19.449831-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:19.450833-0300 | INFO | App started | main.py:28
2023-02-10T23:27:19.856830-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:19.857829-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:19.857829-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:19.859832-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:19.859832-0300 | INFO | App started | main.py:28
2023-02-10T23:27:20.044831-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:20.045834-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:20.045834-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:20.047830-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:20.048831-0300 | INFO | App started | main.py:28
2023-02-10T23:27:20.230828-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:20.231827-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:20.231827-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:20.232827-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:20.233829-0300 | INFO | App started | main.py:28
2023-02-10T23:27:20.418827-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:20.418827-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:20.418827-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:20.420828-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:20.420828-0300 | INFO | App started | main.py:28
2023-02-10T23:27:20.705832-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:20.705832-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:20.706829-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:20.708831-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:20.708831-0300 | INFO | App started | main.py:28
2023-02-10T23:27:20.918829-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:20.919828-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:20.919828-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:20.922829-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:20.922829-0300 | INFO | App started | main.py:28
2023-02-10T23:27:21.111829-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:21.111829-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:21.112829-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:21.114827-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:21.114827-0300 | INFO | App started | main.py:28
2023-02-10T23:27:21.355830-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:21.355830-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:21.356833-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:21.358829-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:21.358829-0300 | INFO | App started | main.py:28
2023-02-10T23:27:40.809177-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:40.809177-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:40.809177-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:40.811174-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:40.811174-0300 | INFO | App started | main.py:28
2023-02-10T23:27:40.997148-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:40.998148-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:40.998148-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:41.000145-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:41.000145-0300 | INFO | App started | main.py:28
2023-02-10T23:27:41.179145-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:41.179145-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:41.179145-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:41.181147-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:41.181147-0300 | INFO | App started | main.py:28
2023-02-10T23:27:41.486145-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:41.486145-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:41.486145-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:41.488150-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:41.488150-0300 | INFO | App started | main.py:28
2023-02-10T23:27:41.818227-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:41.818227-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:41.818227-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:41.820227-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:41.820227-0300 | INFO | App started | main.py:28
2023-02-10T23:27:42.130227-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:42.131258-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:42.131258-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:42.132255-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:42.133227-0300 | INFO | App started | main.py:28
2023-02-10T23:27:42.312229-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:42.313227-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:42.313227-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:42.314227-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:42.315227-0300 | INFO | App started | main.py:28
2023-02-10T23:27:42.533239-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:42.534238-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:42.534238-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:42.536234-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:42.536234-0300 | INFO | App started | main.py:28
2023-02-10T23:27:42.944234-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:42.944234-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:42.944234-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:42.947238-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:42.947238-0300 | INFO | App started | main.py:28
2023-02-10T23:27:43.404373-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:43.404373-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:43.404373-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:43.406375-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:43.406375-0300 | INFO | App started | main.py:28
2023-02-10T23:27:43.728456-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:43.728456-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:43.728456-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:43.730456-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:43.730456-0300 | INFO | App started | main.py:28
2023-02-10T23:27:43.948457-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:43.948457-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:43.949456-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:43.952459-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:43.952459-0300 | INFO | App started | main.py:28
2023-02-10T23:27:44.163457-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:44.163457-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:44.163457-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:44.165457-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:44.165457-0300 | INFO | App started | main.py:28
2023-02-10T23:27:44.349467-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:44.349467-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:44.349467-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:44.350466-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:44.351468-0300 | INFO | App started | main.py:28
2023-02-10T23:27:44.541489-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T23:27:44.541489-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T23:27:44.541489-0300 | INFO | Auth models configured | models.py:54
2023-02-10T23:27:44.543489-0300 | INFO | Auth configured | views.py:10
2023-02-10T23:27:44.543489-0300 | INFO | App started | main.py:28
